user_id,lat,lon
24833800,40.8503,14.156
26544235,40.9223,14.2278
24844892,40.8413,14.2179
26386345,40.8898,14.1485
26545521,40.9043,14.2341
24869293,40.8938,14.285
26244419,40.8741,14.0432
22329503,40.9136,14.2053
24833529,40.8784,14.1147
25477111,40.9089,14.1361
26539655,40.833,14.2011
24816360,40.8705,14.2396
22221804,40.8729,14.1422
26241196,40.9333,14.2113
24801156,40.89,14.2299
26547575,40.8497,14.1149
24810869,40.8553,14.2455
26539362,40.8393,14.1929
19572529,40.8497,14.1742
26541527,40.8921,14.1184
22305833,40.8877,14.428
26541588,40.8835,14.0483
22322793,40.8058,14.1912
25423027,40.7279,13.9533
26561649,40.9132,14.1645
24833467,40.8604,14.2666
6794061,40.9032,14.2091
21776499,40.8979,14.1946
24850936,40.8222,14.2007
22303670,40.8955,14.1309
5142381,40.8247,14.2031
24842422,40.9006,14.1896
24827027,40.8814,14.1396
24750400,40.8541,14.2427
24817100,40.8887,14.2482
22444284,40.8617,14.2276
26558713,40.9274,14.0401
22323447,40.855,14.2286
13974646,40.889,14.2368
24828998,40.8683,14.2015
26540225,40.915,14.0433
24809683,40.8623,14.3274
24812598,40.7658,14.0142
24326110,40.8394,14.3464
26551154,40.8344,14.1033
22321330,40.8691,14.1613
24423663,40.8039,14.3612
22339767,40.8249,14.1974
26244218,40.8617,14.2275
26559040,40.8997,14.1457
24402766,40.8544,14.1732
22398437,40.9087,14.0707
24747916,40.767,14.0125
22266874,40.8217,14.3313
22322694,40.8327,14.2137
22345616,40.8348,14.3485
24930532,40.8062,14.2011
22324166,41.0534,14.3002
26559773,40.8459,14.2822
24833540,40.8667,14.1641
26546243,40.9184,14.2309
24828853,40.7993,14.0622
26540201,40.8535,14.2366
26538817,40.9003,14.3076
24808827,40.7965,14.0749
24833861,40.8971,14.2016
26544278,40.8389,14.2129
26549116,40.926,14.2194
22446958,40.8674,14.2312
25065116,40.8582,14.1671
24819403,40.9193,14.3662
26394751,40.9034,14.0642
22221802,40.8521,14.1679
24808782,40.8174,14.1628
6852970,40.8521,14.1679
25476870,40.8973,14.1969
24818126,40.8285,14.209
22333080,40.8393,14.2968
24828274,40.9164,14.2334
25853454,40.8362,14.0986
22309372,40.8711,14.1667
24825255,40.8772,14.1751
26539617,40.8405,14.1879
26241512,40.9127,14.2062
24833742,40.8548,14.0551
24814602,40.9148,14.1454
22267686,40.8831,14.156
26538943,40.8356,14.1821
24871650,40.7595,14.0178
24833600,40.9251,14.1861
26545325,40.7148,13.9059
24864737,40.833,14.1992
26537784,40.8449,14.2089
24816072,40.8462,14.2045
22332544,40.9213,14.2072
24817058,40.8316,14.0899
26562686,40.8765,14.1138
24828721,40.8982,14.2001
22342730,40.8307,14.1939
24808751,40.8433,14.1885
26543183,40.8692,14.2473
26531053,40.9473,14.0086
26543162,40.8846,14.1444
5196297,40.8725,14.3809
23579920,40.8739,14.1435
23647293,40.8166,14.0711
21776840,40.8995,14.123
7607782,40.9017,14.2763
22245669,40.8538,14.1712
24565600,41.009,13.9578
22339963,40.9275,14.2287
26528494,40.8769,14.1317
24830445,40.8791,14.145
22260197,40.857,14.1646
22282196,40.8711,14.0859
24811418,40.9355,14.2008
22334136,40.8344,14.2052
22319668,40.8479,14.2625
24750011,40.8573,14.1734
26561143,40.885,14.4274
26551523,40.8583,14.2176
22244100,40.8196,14.1357
24902611,40.9016,14.1439
24327007,40.8724,14.2341
22398489,40.8801,14.1206
26561820,40.8404,14.1311
26543207,40.864,14.2917
25669509,40.8182,14.161
21776226,40.8555,14.2319
26539407,40.8191,14.166
26539185,40.8324,14.144
26557716,40.8634,14.0984
26550929,40.8522,14.1676
22304331,40.8188,14.1597
24749853,40.8345,14.1158
24810614,40.8994,14.1918
22319039,40.9195,14.195
26544308,40.8712,14.2353
26556299,40.8783,14.3079
24825471,40.899,14.1546
24826782,40.8073,14.0551
22022583,40.8203,14.1927
26548417,40.8328,14.2019
22287503,40.8614,14.2687
26486677,40.8936,14.2357
22323862,40.8909,14.265
26550866,40.8648,14.2159
24815470,40.8651,14.1477
23876188,40.9367,14.2787
26545540,40.8182,14.1937
13672268,40.9041,14.0426
24898328,40.8626,14.2581
24692444,40.8212,14.1868
26553622,41.0018,14.0846
22268262,40.8176,14.1905
24845340,40.8994,14.1969
26544713,40.8504,14.2298
22325248,40.8461,14.1998
24854323,40.8276,14.2086
22332162,40.8723,14.2492
6714088,40.8322,14.1405
24810149,40.8497,14.1668
24691565,40.8746,14.175
23995507,40.8828,14.3813
22319674,40.8527,14.2269
26538869,40.8988,14.1431
22391704,40.9343,14.2109
24812182,40.9544,14.1562
26560344,40.9309,14.1999
24691940,40.7996,14.0494
24812191,40.9124,14.2143
26558881,40.8535,14.1718
24843237,40.8906,14.1802
24817019,40.8357,14.185
24813034,40.8898,14.241
26561049,40.7931,14.0791
26530942,40.8937,14.2358
22319007,40.8452,14.2413
24825036,40.8478,14.2501
24327051,40.9333,14.2643
26542774,40.8581,14.1788
26545719,40.925,14.1888
24557908,40.8955,14.1324
26517528,40.8403,14.2044
24559878,40.9336,14.023
25117234,40.8028,14.0777
23618505,40.8028,14.0777
26557533,40.919,14.4142
22321977,40.8555,14.2688
22310245,41.0493,14.3327
22319024,40.8604,14.2194
24842479,40.9168,14.1503
26546466,40.8685,14.1424
22266743,40.8477,14.2699
25806218,40.9042,14.1929
24842275,40.9031,14.2451
26544603,40.8519,14.2272
22341650,40.9911,14.1999
22323485,40.8835,14.2698
26241204,40.8191,14.1806
26405321,40.816,14.1672
22211609,40.8136,14.2077
22374660,40.851,14.177
26544964,40.9094,14.136
24819032,40.8697,14.2963
26517945,40.8979,14.1358
24840064,40.8364,14.1882
22281511,40.8207,14.2057
24814698,40.8915,14.2029
20339149,40.9147,14.1267
22323704,40.8224,14.202
24088382,40.8239,14.1889
23939574,40.9048,14.0857
22828396,40.8515,14.1147
26544352,40.9269,14.1913
22278565,40.853,14.2398
24808785,40.8336,14.206
24827853,40.8814,14.1403
26519323,40.8895,14.2169
8347191,40.866,14.2617
26531418,40.8612,14.0793
25125243,40.8804,14.2183
22422764,40.845,14.1872
24835190,40.9604,14.3084
24639707,40.797,14.065
24810925,40.8663,14.2895
22270038,40.8609,14.1516
25061770,40.8423,14.2332
22260969,40.8594,14.1705
24692059,40.7957,14.0841
25059557,40.8076,14.0603
24990283,40.8758,14.1392
24829230,40.8276,14.1993
24558706,40.8534,14.2217
22318326,40.8689,14.247
24839576,40.858,14.1672
26542829,40.9556,14.2477
24691360,40.85,14.227
23387427,40.9193,14.2287
24800701,40.8808,14.1861
22434328,40.8711,14.2489
26556431,40.8493,14.1674
22321024,40.8165,14.1715
25872841,40.8977,14.1995
24901942,40.8935,14.1628
26544929,40.8605,14.2194
26548759,40.8405,14.1409
24566416,40.8641,14.2692
25204661,40.8579,14.2652
22262278,40.8483,14.173
24810621,40.8326,14.3078
24691764,40.8372,14.094
19004003,40.8821,14.1446
13467224,40.7405,13.878
22264964,40.8842,14.272
12198589,40.9056,14.3951
24814560,40.8346,14.2263
25677273,40.8499,14.2627
22325647,41.0419,14.3241
24817151,40.8561,14.1784
24797437,40.8796,14.1487
26549172,40.9126,14.2144
24827175,40.8564,14.1734
24833211,40.909,14.2402
24789141,40.7629,14.4729
25036299,40.8346,14.0948
26540326,40.8707,14.0892
26531195,40.8476,14.1924
26542694,40.8626,14.1716
24909904,40.8974,14.2361
26548817,40.8927,14.1494
26545502,40.8652,14.1457
24834607,40.8992,14.1739
14172658,40.8574,14.1717
26531622,40.926,14.1798
24699338,40.8462,14.0884
24414574,40.9314,14.2092
25644382,40.9002,14.1478
24837035,40.8537,14.2282
22347706,40.8731,14.1403
22321836,40.8263,14.3419
26539411,40.858,14.1676
22287541,40.887,14.1176
24834519,40.9124,14.2031
25175708,40.8717,14.0871
26553456,40.8608,14.2859
24818727,40.7564,14.4519
24559415,40.8619,14.0816
24862032,40.8469,14.1911
25657182,40.9156,14.2019
24902662,40.8303,14.0718
22329415,40.8455,14.2016
19515602,40.9042,14.2079
22326258,40.8967,14.1697
12320118,40.8289,14.1256
24203148,40.8774,14.1377
26306536,40.8638,14.0668
26539145,40.8159,14.1881
22325901,40.8841,14.0405
24837958,40.9222,14.1502
26543636,40.8466,14.2319
22326761,40.9434,14.2345
24902495,40.9637,14.1998
24828950,40.8703,14.3001
24564069,40.7759,14.4411
26543892,40.8199,14.3437
26387165,40.8534,14.1692
23423382,40.8603,14.2208
24814843,40.9239,14.1918
24566113,40.8157,14.1887
24814976,40.8372,14.3301
26316567,41.0819,14.2575
24808984,40.8566,14.1647
25060151,40.8585,14.2109
22245397,40.8515,14.2255
26545672,40.8392,14.3019
22267545,40.8526,14.2356
21381169,40.8541,14.1779
24830666,40.9111,14.2338
22307119,40.8412,14.2005
22322065,40.8763,14.1253
22307196,40.8205,14.1711
22313098,40.915,14.1434
24812778,40.9074,14.3935
24809646,40.8675,14.2695
24836929,40.913,14.1542
26558794,40.8564,14.2553
22322784,40.8733,14.2079
26544417,40.8541,14.2663
24831476,40.8777,14.1496
24841939,40.833,14.2265
26458610,40.8947,14.184
22267474,40.8134,14.3401
22352871,40.8558,14.2757
13439071,40.8484,14.342
26545179,40.8957,14.1331
24760218,40.8195,14.1591
24827582,40.819,14.166
22320823,40.9073,14.3438
26551077,40.8468,14.204
21393126,40.9076,14.3403
22324396,40.8467,14.231
24203275,40.8407,14.2477
21527878,40.8801,14.0811
25073055,40.8519,14.2245
26544643,40.8381,14.2035
26561432,40.8879,14.2148
26546325,40.8357,14.3242
24846884,40.8323,14.1323
19520415,40.8815,14.1459
26546925,40.923,14.2304
24833501,40.9597,14.3704
22320349,40.9072,14.1122
26548795,40.906,14.0637
24836086,40.8518,14.212
22226009,40.855,14.2529
13349327,40.855,14.2529
22297211,41.0712,14.0244
26561778,40.8903,14.1116
26543606,40.9012,14.1843
25945556,40.8596,14.1692
24812765,40.8902,14.1697
26557798,40.849,14.1767
24816046,40.9008,14.2727
24851167,40.8406,14.1907
24849829,41.0055,14.1348
26540276,40.9185,14.1308
24329367,40.9244,14.209
24837493,40.8683,14.1421
23445680,40.8459,14.1998
24837334,40.8575,14.2421
24691508,40.9045,14.1921
24557811,40.8577,14.1678
22269631,40.8648,14.0788
22269272,40.833,14.2048
24702211,40.8621,14.182
24327619,40.8322,14.1497
22319775,40.9029,14.1843
24326336,40.8812,14.3511
24691388,40.8059,14.1988
24809510,40.9165,14.1975
24808994,40.7998,14.0521
26539083,40.8589,14.2467
26553257,40.8814,14.1166
26550421,40.9238,14.2108
22263076,40.8885,14.0789
24824314,40.8373,14.1957
26550830,40.833,14.2032
26554660,40.9283,14.1814
26538960,40.8783,14.0816
24900676,40.8385,14.2243
21776979,40.8378,14.2022
26559855,40.809,14.1959
24203151,40.9092,14.0589
24691723,40.9155,14.1931
26546188,40.839,14.1937
24878564,40.8359,14.225
4677910,40.8554,14.2273
24831775,40.797,14.1888
22260927,40.8298,14.2107
22322187,40.854,14.1722
24693991,40.8375,14.1827
22303627,40.8481,14.1936
24848815,40.8525,14.238
26541951,40.8456,14.2818
25632207,40.8603,14.1743
24816573,40.8489,14.2331
25872114,40.8385,14.1988
24825445,40.8174,14.1915
22341762,40.8267,14.1977
8629963,41.0565,14.3334
22330510,40.8188,14.1801
22321055,40.8526,14.2387
26539876,40.858,14.1774
26561970,40.8345,14.1891
24831865,40.7935,14.0556
24817830,40.8395,14.2202
14657230,40.9715,13.9973
24698922,40.8964,14.1835
21512943,40.8436,14.2231
26560820,40.8966,14.2666
7867220,40.9106,14.2018
22276253,40.7968,14.0776
22245570,40.7931,14.0569
26538911,40.914,14.1898
22319427,40.8747,14.1448
24812510,40.8652,14.1944
26540631,40.9128,14.1242
19519098,40.88,14.1534
24853640,40.8827,14.1387
22237277,40.8348,14.1994
24800472,40.8794,14.1498
24814574,40.865,14.2162
22265716,40.8408,14.1912
22333336,40.8537,14.1729
26544795,40.9035,14.3485
26544915,40.7976,14.0743
24692343,40.8572,14.1702
26420851,40.816,14.186
25175741,40.8898,14.1089
2575810,40.7636,14.4195
24557972,40.9162,14.1612
24818609,40.8186,14.182
26561965,40.7977,14.0644
26547270,40.9108,14.189
22291667,40.8863,14.1182
22333515,40.8359,14.2316
24678065,40.8833,14.1371
24328005,40.8292,14.2072
24692168,40.7592,14.4351
25126038,40.8902,14.2747
20300476,40.8721,14.1419
25069542,40.846,14.2295
26539249,40.9001,14.1779
22085629,40.8508,14.1792
24811069,40.7977,14.0734
26538081,40.9557,14.0201
26544801,40.8198,14.206
22353326,40.8758,14.0851
24533103,40.8632,14.1718
26560998,40.8163,14.066
25945568,40.8343,14.2033
22268452,40.9359,14.1958
25479499,40.8456,14.2495
22309936,40.9014,14.0545
22450369,40.8604,14.2442
24809823,40.913,14.0673
26554254,40.8634,14.0709
26538525,40.9435,14.2403
24825945,40.8732,14.0863
22318552,40.8872,14.2139
24328821,40.9482,14.2723
24523408,40.8206,14.0696
22213020,40.8935,14.1381
24833357,40.8342,14.1534
24814792,40.8474,14.2459
26551616,40.9118,14.1915
12286269,40.8858,14.2711
25173032,40.8662,14.1953
22324537,40.8166,14.1998
23784958,40.8491,14.1935
26558518,40.9531,14.3835
24827158,40.9258,14.2915
26541306,40.882,14.3489
20696991,40.842,14.2266
22265364,40.8623,14.226
22281745,40.8239,14.0615
24308597,40.9014,14.1864
24812503,40.8669,14.2625
21777245,40.8378,14.2394
26414543,40.9101,14.262
22412639,40.8567,14.1658
26545503,40.8881,14.2474
21786627,40.8085,14.198
26523162,40.8154,14.1667
26551441,40.8899,14.3215
26555902,40.8469,14.2023
26554648,40.8465,14.1936
24815861,40.8899,14.0956
26544114,40.8788,14.233
21776198,40.8158,14.19
26545085,40.8186,14.1708
26539455,40.8333,14.1989
24326786,40.834,14.3492
26545654,40.9116,14.267
25670510,40.8681,14.404
25476663,40.8163,14.1862
24797914,40.8179,14.166
22329719,40.8297,14.1952
24902440,40.8255,14.1724
26558580,40.8147,14.1678
26404247,40.911,14.343
25965434,40.827,14.1257
26549364,40.9498,14.3649
24771726,40.836,14.0987
22352977,40.8332,14.2084
24833339,40.8744,14.1349
24834388,40.8697,14.4021
26548753,40.8261,14.1603
24567088,40.9105,14.4157
21522008,40.8586,14.254
19517474,40.9258,14.2016
26544986,40.8704,14.1907
21776234,40.8546,14.2511
22238562,40.9462,14.232
22282268,40.8434,14.3756
24858776,40.8503,14.2334
26545802,40.8461,14.1896
13929779,40.8617,14.3545
24833272,40.853,14.2477
26550981,40.9574,14.2655
24328975,40.7769,14.4698
25126173,40.8414,14.0898
26539721,40.8161,14.1713
24656492,40.8751,14.0859
26550130,40.8615,14.15
24811887,40.8222,14.2016
25175785,40.8221,14.3366
22127520,40.9584,14.2778
22271901,40.8383,14.3134
26561620,40.8928,14.278
24825944,40.894,14.2692
24810744,40.869,14.3423
26538926,40.9327,14.4686
26543113,40.8736,14.4315
24811804,40.8891,14.0916
20337423,40.8649,14.1371
26538856,40.9334,14.1749
22325522,40.8491,14.3346
24904664,40.8193,14.1676
26550028,40.8628,14.2761
26559088,40.8491,14.2003
21779403,40.8523,14.2239
26558364,40.8269,14.1961
24861331,40.8779,14.1365
24825089,40.8048,14.3556
25957459,40.9123,14.166
24815909,40.8693,14.0453
22499079,40.8916,14.2578
26538795,40.7684,14.4053
21825243,40.8567,14.267
22211769,40.844,14.2252
25190271,40.9205,14.4764
21778405,40.817,14.1684
26241222,41.0789,14.2542
22035130,40.8739,14.2387
24815582,40.8373,14.0598
25126290,40.8553,14.3463
22223556,40.8005,14.0623
22310290,40.7384,13.9406
26387180,40.7371,13.8632
26549793,40.9126,14.3655
12234476,40.822,14.1259
22239272,40.8192,14.19
22238225,40.8175,14.1921
24825282,40.8815,14.4331
24812848,40.8244,14.1995
26561308,40.9193,14.1578
25629891,40.8723,14.1488
26554252,40.7637,14.0293
26531126,40.8364,14.1169
26392694,40.9022,14.2823
24320928,40.9851,14.1995
24720887,40.868,14.0921
22301037,40.8461,14.2339
22320680,40.9066,14.2843
26539693,40.9067,14.0765
22321387,40.8183,14.1613
25327366,40.8116,14.3581
24784640,40.9395,14.2848
26388772,40.8527,14.1674
26544553,40.8461,14.227
24800021,40.8571,14.251
26541143,40.7339,13.9428
26555262,40.8275,14.2072
24701338,40.8624,14.1799
24353648,40.8457,14.2412
26244905,40.9623,14.2768
26297787,40.8339,14.0959
20954288,40.8426,14.088
26542260,40.8899,14.0968
22268777,40.8279,14.2013
14707681,40.8781,14.1291
24836944,40.8817,14.1475
3256943,40.8481,14.2311
26554271,40.8624,14.1692
26551240,40.8983,14.1273
24828600,40.8723,14.2116
22332823,40.859,14.2504
26532992,40.8316,14.2067
24834544,40.9171,14.1076
24825167,40.8589,14.2236
26546196,40.9223,14.1822
24835083,40.7978,14.0491
22373363,40.9306,14.1857
26541185,40.8503,14.174
24834968,40.8627,14.169
26544683,40.8359,14.2253
26559350,40.7014,13.9015
26544838,40.8161,14.1858
25175747,40.8453,14.0925
24836959,40.7412,13.9395
24835715,40.7901,14.0656
26548551,40.8795,14.2696
24558446,40.863,14.2794
21383782,40.8189,14.189
26559469,40.8845,14.1454
22321372,40.8764,14.0953
25480031,40.8219,14.0624
26539656,40.9008,14.1762
26557686,40.8263,14.1219
24326633,40.8293,14.3148
24895232,40.8933,14.2358
22337531,40.8545,14.1719
26557792,40.9091,14.2735
24933703,40.8641,14.1737
24810528,40.894,14.0994
24811686,40.8957,14.2955
26545898,40.9071,14.3397
26550612,40.8633,14.17
24809387,40.885,14.0678
24815618,40.8535,14.1691
24707149,40.8742,14.1738
24693611,40.8705,14.2616
24815405,40.8751,14.1238
21792874,40.8376,14.1995
25644422,40.8632,14.1435
26521526,40.8488,14.2015
25963534,40.8524,14.2381
26551750,40.8856,14.1482
24699318,40.8128,14.0658
26531086,40.8852,14.0674
15304723,40.9401,14.3853
22324892,40.8899,14.1485
26053060,40.8217,14.1993
22321562,40.8699,14.2465
24691972,40.8838,14.2525
26543078,40.8699,14.2006
26543559,40.8246,14.3289
25225068,40.8614,14.2257
24961045,40.8585,14.2181
24811487,40.8388,14.1961
24692697,40.9359,14.1959
26558259,40.8823,14.139
22318721,40.8429,14.1894
24575793,40.8784,14.2694
26409233,40.8181,14.3319
25175670,40.8247,14.202
25670320,40.8797,14.3393
22687151,40.8347,14.3448
26387289,40.8616,14.0646
22326089,40.8253,14.2037
26531008,40.8601,14.176
24809662,40.8639,14.1787
24831809,40.8625,14.178
26080689,40.7974,14.073
25328092,40.9272,14.2364
24810977,40.8444,14.2058
26554018,40.9306,14.1972
22409022,40.8754,14.245
24940782,40.8571,14.1684
22265020,40.8946,14.2327
19516281,40.9403,14.2563
25670897,40.8865,14.2293
26543657,40.9353,14.1843
24903698,40.9062,14.2033
24810152,40.8495,14.2078
26549718,40.8458,14.2028
8346041,40.8466,14.2385
22333314,40.8948,14.1899
22450208,40.8347,14.1965
24828520,40.8485,14.1794
26557821,41.0803,14.0219
24833953,40.907,14.1629
13676225,40.8666,14.1952
24900748,40.8488,14.2665
22325769,40.9225,14.2134
24810141,40.9123,14.124
24811846,40.9974,14.2454
24811064,40.8274,14.1954
15587234,41.0928,14.0978
24808865,40.8949,14.2046
26545431,40.8536,14.2281
22245878,40.8453,14.0821
24952257,40.8849,14.1027
24862131,40.7566,14.0189
26546371,40.8552,14.2216
24888655,40.8128,14.3522
26545478,40.9539,14.2912
24833844,40.9145,14.3955
24833837,40.8214,14.0632
26540420,40.8422,14.1901
26560636,40.8412,14.2288
26539718,40.8559,14.1719
25175530,40.8268,14.1977
26546603,40.8574,14.1648
26399878,40.8392,14.1982
25947081,40.8134,14.0543
22268231,40.8901,14.1486
26539324,40.8943,14.1214
26550572,40.8471,14.2029
22827027,40.8333,14.2279
21779226,40.8551,14.2726
22263081,40.9262,14.4382
24814164,41.0426,14.3039
22270306,40.8588,14.0762
22246626,40.9873,14.167
24834704,40.8653,14.0794
22266017,40.8504,14.2215
26539234,40.8295,14.0664
26561794,40.8496,14.2524
24691383,40.9024,14.2481
26561202,40.871,14.1016
18564334,40.8956,14.0922
24817924,40.8791,14.1491
22303011,40.8808,14.1504
22265239,40.8384,14.1961
24812337,40.8543,14.2342
26554236,40.8707,14.1288
22331741,40.9025,14.2822
26562423,40.8636,14.1388
24816864,40.8907,14.2825
26531823,40.8319,14.2217
24813082,40.8491,14.2425
24864199,40.8182,14.1801
26550077,40.8994,14.1531
26540232,40.8607,14.1789
24796021,40.8604,14.1681
22322168,40.9024,14.3897
25637571,40.8329,14.199
12635684,40.8949,14.246
24797960,40.9221,14.1544
24862198,40.7861,14.368
14667425,40.8571,14.1744
24813103,40.9271,14.235
22221879,40.8325,14.331
26544881,40.9037,14.2991
24830389,40.871,14.0896
24326129,40.8329,14.3381
24814066,40.9128,14.4072
26550339,40.7968,14.0545
25064751,40.7162,13.8629
24812217,40.9553,14.2685
7882267,40.6251,14.3696
26241681,40.898,14.1857
26245360,40.9747,14.1668
26544541,40.8967,14.1069
24819805,40.8524,14.2356
24816809,40.7986,14.0626
24542033,40.8752,14.149
8528954,40.8366,14.2128
22727254,40.9636,14.214
24331477,40.9415,14.379
26016296,40.8947,14.184
26548841,40.8534,14.1781
26544437,40.8906,14.0545
24871927,40.8435,14.1754
24824652,40.9718,14.2597
26549784,40.9496,14.0346
26539576,40.8434,14.0868
22319154,40.8489,14.2009
24328708,40.9022,14.1756
24833445,40.9195,14.1438
26517777,40.8526,14.1757
25956319,40.9242,14.2106
24558038,40.8391,14.1896
26554846,40.8192,14.0687
26544356,40.858,14.2189
26546110,40.856,14.1761
20337394,40.9095,14.1639
26540557,40.8766,14.1223
26539218,40.8807,14.1527
24797880,40.7928,14.0481
22275646,40.8268,14.1993
26548241,40.8418,14.1908
24842905,40.7983,14.0725
26550728,40.8247,14.3277
26556959,40.8955,14.1532
22321282,40.8773,14.2299
24829453,40.8778,14.1484
22322763,40.8513,14.1701
24752109,40.8537,14.2371
22329494,40.8525,14.2459
22308402,40.8271,14.2086
22323232,40.9165,14.1937
24838297,40.9146,14.1454
26517358,40.8308,14.2453
22347441,40.8588,14.232
26540411,40.8433,14.1884
25498218,40.8252,14.2038
24835076,40.8348,14.1952
24203306,40.8162,14.1865
26420913,40.8155,14.1698
26545788,40.9055,14.1355
24851689,40.7941,14.0518
26544230,40.9244,14.166
24758689,40.877,14.122
24833260,40.8933,14.2654
22267879,40.8645,14.1771
26244188,40.9595,14.2515
24848321,40.8081,14.0628
26545163,40.8233,14.1473
24809993,40.8706,14.0839
26543564,40.9024,14.2465
21789722,40.922,14.1769
26554798,40.8408,14.2076
24816808,40.8724,14.2492
22321681,40.8461,14.2604
26543618,40.8984,14.286
24810961,40.86,14.0832
24691667,40.7959,14.0702
22324075,40.761,14.0137
7773187,40.9648,14.1651
24853444,41.0027,13.9631
26556085,40.8635,14.1758
22317418,40.8983,14.2859
24818751,40.8154,14.3384
25948905,40.8212,14.3381
22254955,40.8979,14.2918
26544510,40.8396,14.098
26550189,40.8173,14.1884
26539271,40.844,14.2034
26546569,40.8844,14.2715
11713777,40.9241,14.1787
22265080,40.8524,14.1774
24833225,40.8715,14.1308
22222368,40.8766,14.1279
24813512,40.8877,14.428
24834200,40.8467,14.2342
26556361,40.807,14.0702
26543863,40.8738,14.1723
26563185,40.9773,14.2078
26545039,40.8972,14.2011
21891957,40.843,14.0948
26561067,40.8828,14.1366
26561788,40.9462,14.2937
26539595,40.8329,14.126
24534868,40.7991,14.0617
26549069,40.8827,14.0417
26242616,40.9196,14.2347
24790075,40.8276,14.0749
26540236,40.8903,14.2783
24833621,40.8315,14.119
24809606,40.8518,14.2371
26543777,40.8405,14.2046
24810931,40.8272,14.1995
24815797,40.834,14.1887
24903136,40.8756,14.183
24903942,40.929,14.2064
19524587,40.9353,14.0459
24818716,40.9632,14.2669
25114212,40.7965,14.052
26523221,40.8174,14.1689
26551588,40.8557,14.1787
22320492,40.8212,14.2062
25049463,40.8424,14.2246
24327998,40.8324,14.0919
25476880,40.8323,14.055
22278556,40.8562,14.1763
26544980,40.8561,14.2555
24773966,40.8166,14.1711
22323690,40.9304,14.1717
19516562,40.8592,14.1746
26531199,40.8422,14.1895
24557866,40.8498,14.2674
24558289,40.8691,14.2684
24809138,40.86,14.1776
24558288,40.8714,14.1588
26387465,41.0337,13.9286
22342530,40.8389,14.2096
24906085,40.8795,14.1319
26527022,40.8214,14.1881
26544502,40.8415,14.1846
24905068,40.8534,14.2438
26351081,40.8375,14.1908
21776190,40.8498,14.232
24866232,40.852,14.2406
26528385,40.816,14.1857
26560341,40.8497,14.3294
22235456,40.9322,14.1873
26554851,40.8733,14.2721
26245490,40.8192,14.1817
24572325,40.771,14.4649
22265584,40.8502,14.2262
24817207,40.8423,14.1976
24691464,40.8805,14.1505
26545263,40.9354,14.2052
22318258,40.9164,14.2655
22319318,40.8587,14.1671
24826819,40.8206,14.2109
24835038,40.8877,14.2592
24758934,40.9827,14.2085
22391004,40.8153,14.1693
24850207,40.833,14.2253
24839838,40.8555,14.276
25477416,40.8904,14.0698
24834628,40.8719,14.242
24752096,40.8795,14.1333
24692790,40.9198,14.1462
24947955,40.8479,14.0889
22222535,40.7714,14.4052
25460367,40.9018,14.2819
26546211,40.8737,14.1508
22318772,40.9332,14.2155
12996166,40.9289,14.1447
24833205,40.9143,14.2091
24826566,40.8341,14.2453
24817608,40.8682,14.2677
26544824,40.8374,14.3106
26531201,40.8457,14.2339
24692828,40.8917,14.129
26550471,40.902,14.2726
21635252,40.9093,14.3872
25669395,40.8526,14.1654
24326619,40.9039,14.3485
26539824,40.8742,14.1237
24810791,40.9005,14.1395
24809427,40.7907,14.3674
24203098,40.8448,14.1844
25215884,40.8608,14.1719
22341895,40.9243,14.1642
24810552,40.9278,14.2109
26423285,40.892,14.1468
24796577,40.8882,14.1385
24862724,40.8915,14.2478
26395819,40.8813,14.1354
25059335,40.8615,14.1788
22335721,40.8375,14.1827
24558312,40.8472,14.2304
25125300,40.8648,14.3278
22252339,40.8664,14.206
24831442,40.9171,14.0852
22303896,40.8508,14.1762
24524634,40.9186,14.1442
25187156,40.8777,14.1514
21788845,40.8299,14.2108
3564591,40.8158,14.1702
26550820,40.9254,14.2376
26344787,40.9279,14.1814
26539646,40.8744,14.1236
24691415,40.8315,14.1556
26539212,40.8424,14.2063
22319399,40.8268,14.1982
26520596,40.8965,14.2421
26550380,40.8563,14.1777
24692587,40.7849,14.3744
21793156,40.8844,14.3493
24694369,40.8582,14.2412
26544447,40.8485,14.1794
19808827,40.8327,14.115
21778361,40.9181,14.2996
24711125,40.8605,14.2667
8348928,40.978,14.1798
24836183,40.8604,14.2696
24691991,40.8796,14.2208
24794980,40.855,14.1727
26539310,40.8542,14.2627
8967773,40.8426,14.088
24558699,40.8596,14.1833
12611442,40.9547,14.3007
26561032,40.8698,14.2756
12017604,40.8158,14.0638
26550883,40.8608,14.2201
11246030,40.7332,13.8649
25843119,40.8041,14.3803
24374444,40.9106,14.3448
24814611,40.9043,14.2093
25924066,40.7791,14.4794
24817545,40.8536,14.2603
23724031,40.8503,14.1947
24826224,40.8293,14.2004
26545952,40.869,14.2413
24819683,40.8531,14.2186
26545797,40.9246,14.1867
26540851,40.8747,14.1403
24558214,40.8599,14.2658
21838560,40.8874,14.1947
19494103,40.8812,14.1212
24816658,40.8467,14.1984
14470182,40.8249,14.1964
26241212,40.8721,14.1419
24813794,40.8998,14.1782
21777906,40.8466,14.2468
22319144,40.8871,14.2679
24808872,40.8115,14.0681
24328498,40.7871,14.3653
23545072,40.9091,14.3786
25524721,40.871,14.2665
17705956,40.8574,14.1665
1664447,40.8637,14.2611
26243354,40.8708,14.2738
24826065,40.875,14.141
24691597,40.8864,14.1443
