"emergency","temp","precip","wind","is_holiday","sin_24h","cos_24h","sin_12h","cos_12h","time","status","lon","lat"
1,14.4,1.9,40.4,0,-0.232313802308386,0.972640888127278,-0.451915806002907,0.89206059451404,5.18333333333333,1,-122.390214567,37.776723442
0,12.8,1.6,22.5,0,-0.712332350267113,-0.701842306193443,0.999889958975333,-0.014834754474139,13.1,1,-122.437045612,37.771267424
0,14.1,0.8,31,0,-0.974320964890409,0.225163623560783,-0.438763277931925,-0.898602685249956,26.75,1,-122.408066548,37.783991487
0,13,0,14.6,0,0.591544208569484,-0.806272565146491,-0.953891732881738,0.300150898615806,15.7833333333333,1,-122.465321066,37.716117622
0,13.9,0.1,23.9,1,0.836046838193773,-0.548658075987399,-0.917407699357488,-0.39794863130761,25.1,1,-122.413157692,37.77745742
1,13.9,0.1,23.9,1,0.906092533946362,-0.423079566898073,-0.766698473663208,-0.642007360146678,5.15,1,-122.403920882,37.78069905
0,12.9,1.8,25.4,0,-0.939941096352971,-0.341336689189391,0.641672763724339,-0.76697852922645,13.25,1,-122.427584325,37.782986048
1,12.9,2.7,27.5,0,0.58696128053679,-0.809615004277102,-0.950425319304573,0.310952910301224,9.83333333333333,1,-122.442668687,37.709320611
0,13.8,2,22.4,1,-0.841746426140548,0.539873090716341,-0.908872489359864,-0.41707409184077,15.7833333333333,1,-122.412995175,37.752572756
1,13,1.2,25.9,0,0.806788477780686,-0.590840377868949,-0.953366418144511,-0.301815295759354,5.5,1,-122.478094425,37.746685253
1,12.8,1,25.8,0,0.99559611753785,0.0937463105597234,0.186666925653516,-0.98242325851288,7.73333333333333,1,-122.4298492,37.777919296
0,14.4,3.8,38.7,0,0.0840401728211753,0.996462367253368,0.167485739107541,0.985874498704374,10.7166666666667,1,-122.425135508,37.770868546
1,10.9,3.3,21.7,0,0.233091784751127,0.972454739245758,0.453342421520971,0.891336439763069,9.55,1,-122.469893999,37.752776881
0,12.9,0,19.5,0,-0.970943156143646,-0.239310232831391,0.464713265525564,-0.885461224924371,15.8333333333333,1,-122.418842652,37.789829935
0,13,0.8,24.4,0,-0.478947232579483,-0.877843692467204,0.840881614289044,0.541219096808909,32.9333333333333,1,-122.416827154,37.788177891
1,12.9,1.8,25.4,0,-0.985482072581722,-0.169779517669341,0.334629341909415,-0.942349830759932,4.55,1,-122.412969667,37.785789585
0,13.6,0.4,20.6,0,0.66191169944995,0.749581818170158,0.992313950283585,0.123745804262559,11,1,-122.420637844,37.766624517
1,13,0.8,24.4,0,-0.436932619122647,-0.899494239195907,0.7860367476352,0.618179772693249,4.9,0,-122.478985558,37.72088443
0,12.9,2.7,27.5,0,0.486271836628369,-0.873807588031869,-0.849816041384125,0.527079401804145,16.6833333333333,1,-122.414806648,37.78651982
1,12.6,1.8,22.6,0,-0.90095083688684,-0.433921178917212,0.781883298576773,-0.623424820974194,6.8,1,-122.406479403,37.782731636
1,12.8,1.6,22.5,0,-0.7821099305462,-0.62314047897807,0.974728713468128,-0.223391886917963,24.95,1,-122.410764828,37.783214313
0,14.4,0,25.1,0,-0.332709820339177,0.94302925482186,-0.627510187892738,0.778608350899745,15.2166666666667,1,-122.420482492,37.765002197
1,12.9,1.8,25.4,0,-0.988918910503974,-0.148456688793847,0.293623253878078,-0.955921223104734,8.58333333333333,1,-122.4734231,37.723021253
0,13.8,0.1,23.8,1,0.749870560268917,-0.661584569682502,-0.992205583866176,-0.124611714316038,16.5666666666667,1,-122.427268975,37.798134582
0,13.1,0,15.6,0,0.661202759096673,-0.750207245608137,-0.992078201380831,0.125621822725894,22.7,1,-122.418993274,37.78216927
0,13,0,14.6,0,0.503962424727117,-0.86372557821519,-0.870570473392317,0.492043748926329,20.25,1,-122.419181704,37.7831014
0,13.4,0.2,21.4,0,-0.999877772106086,0.0156346041897236,-0.0312653864099627,-0.999511118303661,17.95,1,-122.418655872,37.788909612
0,14.4,0.5,24.7,1,-0.62194534336737,0.783060655290281,-0.974041856263983,0.226367979727287,18.5833333333333,1,-122.427644648,37.72125762
0,14.8,1.3,32.2,0,-0.693506620852401,0.720450252851565,-0.999274040694694,0.0380971336677673,17.5833333333333,1,-122.476684177,37.757968982
1,13.1,0.6,28.3,0,0.682264242682518,-0.731105671676024,-0.997614514813872,0.0690310063137,7.91666666666667,1,-122.413287607,37.783844774
1,12.6,1.8,22.6,0,-0.903771527217945,-0.428015217708603,0.773655933962051,-0.633605946819714,5.18333333333333,1,-122.405574167,37.745028685
0,12.9,0,14,0,0.254320635176934,-0.96711995870378,-0.491917124379671,0.870642029046402,15.15,1,-122.430736823,37.790252063
1,14.1,0.8,31,0,-0.981793321911216,0.189952291511683,-0.372987782575806,-0.927836253898921,10.5833333333333,1,-122.411699232,37.787872169
0,13.1,1,21.9,0,0.536010986004135,0.844211006137017,0.905012747590091,0.425384445765751,31.2666666666667,1,-122.446723151,37.80235294
0,14.7,0,26.7,0,-0.507788979247266,0.861481487064592,-0.874901609913891,0.48430070511004,16.4833333333333,1,-122.408832678,37.778415535
1,12.9,0.9,22.9,0,0.362505814850155,-0.931981509580434,-0.675697433111466,0.73717906839965,6.88333333333333,1,-122.398695702,37.798880967
1,14.1,0.8,31,0,-0.929266953824515,0.369408890702034,-0.686558949156744,-0.727074142940585,4.36666666666667,1,-122.469769991,37.782701905
0,13.1,0,15.6,0,0.609914670375412,-0.792467093866271,-0.966674612677614,0.256008189721705,17.9333333333333,1,-122.401979137,37.776470068
1,14.8,1.3,32.2,0,-0.707774954427512,0.706437975964722,-0.99999821248859,-0.00189077222973335,8.01666666666667,1,-122.403501281,37.785121854
0,13.9,0,21.1,0,-0.935982753522888,0.352045856541038,-0.659017700343208,-0.752127429784574,14.6666666666667,1,-122.447997722,37.778501034
0,14.1,0.8,31,0,-0.956707818508178,0.291050081610233,-0.556899777307906,-0.830579699989353,16.4833333333333,1,-122.431951802,37.779564149
1,12.9,2.7,27.5,0,0.607722410663253,-0.794149527216157,-0.96524493021377,0.26134694315529,4.35,1,-122.431951802,37.779564149
0,12.4,0.1,17.8,0,-0.646734314994178,-0.762715363559049,0.986548396373793,0.163469451618024,18.4,1,-122.410951618,37.784141012
0,14,0,21.6,1,0.997910922711559,0.0646048785539044,0.12893982793879,-0.991652419334071,19.45,1,-122.441627935,37.709660646
0,14.1,0,21.1,1,0.90091927886592,0.433986696763519,0.781973963771184,-0.623311094064579,20.3,1,-122.408066548,37.783991487
1,13.1,0.6,28.3,0,0.757280092105623,-0.653090240395996,-0.989144474800726,-0.146946275799002,2.48333333333333,1,-122.420687383,37.790578259
0,12.4,1.8,21,0,-0.166983853711325,-0.985959630309332,0.329278677345691,0.94423278519943,21.6,1,-122.399349286,37.782595912
0,12.9,1.1,24.9,0,0.988194981596825,-0.153201430629258,-0.302785769842574,-0.953058643306297,45.1333333333333,1,-122.491211923,37.749847954
0,13,0.8,24.4,0,-0.506974319327527,-0.861961158952299,0.873984343693217,0.485954079084781,13.95,1,-122.408545055,37.793074436
1,12.3,0.4,11.9,1,-0.661639100059062,-0.749822446498526,0.992223697410737,0.12446740254607,3.26666666666667,1,-122.419738734,37.785892901
0,14.6,1.5,32.2,0,-0.534782564362096,0.844989709318582,-0.903771527217946,0.428015217708602,14.9333333333333,1,-122.421404356,37.79414398
0,13.8,2,22.4,1,-0.875605071105649,0.483027700503886,-0.845883008091406,-0.533368481091856,17.35,1,-122.398885199,37.727836254
1,13.6,0.4,20.6,0,0.790645049956127,0.612274778983973,0.96818404643332,-0.250239190040253,4.56666666666667,1,-122.420482492,37.765002197
0,13.6,0.6,23.2,0,0.604193559511331,0.796837588624575,0.962888278047016,0.269900285290055,20.5833333333333,1,-122.479240789,37.778408332
0,14.8,1.3,32.2,0,-0.725774716692119,0.687932453523218,-0.998567963118256,-0.0534978787790504,26.5833333333333,1,-122.465321066,37.716117622
1,14.1,0.8,31,0,-0.958114562635582,0.286385203642974,-0.54877966826738,-0.835967030268745,10.9,1,-122.439640305,37.716958531
1,13.7,0.5,20.4,1,-0.970137180954961,0.242556900806309,-0.470626935938809,-0.882332299742477,13.85,1,-122.500597514,37.745691978
1,13.1,0.6,28.3,0,0.648562836383798,-0.761161117807395,-0.987321627020453,0.158732494523605,9.45,1,-122.410951618,37.784141012
0,12.8,1,25.8,0,0.999896336675392,-0.0143984687772742,-0.0287939523682629,-0.99958536819374,2.18333333333333,0,-122.400335197,37.777747225
1,13,0.8,24.4,0,-0.390329445295339,-0.92067525443852,0.718733322724265,0.695285848270866,7.08333333333333,1,-122.392524622,37.791310971
1,13.1,0.6,28.3,0,0.792999043007346,-0.609222880224826,-0.966226321992933,-0.257694964421134,6.38333333333333,1,-122.414711004,37.776230521
0,13.9,0.1,25.9,1,0.20314333740475,-0.979149010349324,-0.39781519555784,0.91746556893612,25.2,1,-122.507694895,37.747248534
0,11.5,0.4,13.1,1,0.904703160010956,0.426042477067946,0.770883950604531,-0.636975615467618,10.1,1,-122.493750769,37.755350922
1,14.4,3.8,38.7,0,-0.0556036776824247,0.99845291878395,-0.111035308554278,0.993816462056378,8.35,1,-122.420580608,37.76499627
0,12.9,1.1,24.9,0,0.989420548631235,-0.145075766226709,-0.287081888426254,-0.957906044107467,8.76666666666667,1,-122.413161444,37.786729745
1,12.9,2.7,27.5,0,0.462458023149931,-0.886641177040779,-0.820068651955213,0.572265153648516,7.61666666666667,1,-122.418030233,37.77347442
1,12.9,1.1,24.9,0,0.977385148002339,-0.211466953599011,-0.413369319481947,-0.910563455071107,5.55,1,-122.491475166,37.753579326
1,13,0.8,24.4,0,-0.435492973069529,-0.900192129718463,0.784054693809769,0.620691740814125,4.63333333333333,1,-122.419833091,37.786358951
0,12.6,0,19.6,0,-0.897739443924588,-0.440526833259873,0.790956628649155,-0.611872218356057,20.95,1,-122.466153676,37.777136449
1,12.9,1.1,24.9,0,0.949219766722855,-0.314613786192863,-0.597275249475567,-0.802036331074783,5.16666666666667,1,-122.393355125,37.775787316
0,13,0,14.6,0,0.599198276744084,-0.800600665217636,-0.959437077917149,0.281922850293841,14.7833333333333,1,-122.423354025,37.778747372
0,13.2,0,16.5,0,0.895582383214704,-0.444895712359056,-0.796881524713053,-0.604135610249057,7.01666666666667,1,-122.417501463,37.776540894
0,14.6,1.5,32.2,0,-0.428935133403146,0.903335292863301,-0.77494448870418,0.632029302664851,15.4833333333333,1,-122.415908179,37.77527206
0,13.9,0.6,21.3,1,-0.821688387103793,-0.569937009237659,0.936621243742503,-0.350343611002464,15.4666666666667,1,-122.430233236,37.779782794
0,12.5,0.1,10.9,1,0.0322102967933157,-0.999481113768783,-0.0643871666276124,0.997924993560973,21.0833333333333,1,-122.405980551,37.709098074
1,13.6,0,19.6,0,0.954131531136989,0.299387744054736,0.571310573277189,-0.820733957419632,10.8333333333333,1,-122.419833091,37.786358951
0,14.1,0.8,31,0,-0.950130923885307,0.311851290644841,-0.592599109790416,-0.805497545046294,10.6666666666667,1,-122.408271589,37.778860687
1,13.9,1.7,28,0,-0.999936472603967,0.0112716793929182,-0.0225419266649549,-0.999745898487327,3.53333333333333,1,-122.419738734,37.785892901
0,12.9,1.1,24.9,0,0.987892266584026,-0.155141450371833,-0.306526078097927,-0.951862260753048,13.4,1,-122.40374604,37.772623459
1,12.9,1.1,24.9,0,0.963025547199795,-0.269410087859632,-0.518897594564335,-0.85483640911893,6.08333333333333,1,-122.425200132,37.766348829
0,14.4,3.8,38.7,0,0.0825183148590054,0.9965895482659,0.164473780257999,0.98638145542566,26.8833333333333,1,-122.435000702,37.760888933
0,13,0.8,24.4,0,-0.409790367012946,-0.912179727413077,0.747604930556748,0.664143710206789,29.6166666666667,1,-122.409693262,37.781754328
0,14.1,0.8,31,0,-0.954348999733141,0.29869380092053,-0.570116260269996,-0.821564026583294,23.35,1,-122.393171958,37.722034717
0,12.4,0.1,17.8,0,-0.642397568150887,-0.766371557688454,0.984630449918139,0.174650728867654,20.0333333333333,1,-122.418030233,37.77347442
0,14.4,0.5,24.7,1,-0.630675807431286,0.776046407066546,-0.978867388761685,0.204496051841791,18.6333333333333,1,-122.497484004,37.762664102
1,14.2,0.7,23.3,1,-0.994866000263362,0.101200995647178,-0.201362859524355,-0.97951671696004,15.3166666666667,1,-122.397538907,37.779132223
1,13.4,0,16.1,0,0.984169841628055,-0.177227883894744,-0.348844676849531,-0.937180554340382,3.81666666666667,1,-122.405165303,37.732609
1,14.4,1.9,40.4,0,-0.215019420527538,0.976609773039366,-0.419980134960909,0.907533297592004,6.15,1,-122.38155774,37.738122916
0,12.9,2.7,27.5,0,0.411779457657543,-0.911283533402892,-0.750495678313785,0.660875356502519,12.45,1,-122.443761672,37.752747252
0,13.1,0,15.6,0,0.674570852941249,-0.738210108547773,-0.995950045145848,0.0899083287242305,8.83333333333333,1,-122.404016114,37.793646309
1,12.4,0.4,13.1,1,-0.458455677364555,-0.888717273317115,0.814874959048356,0.579636783784414,9.83333333333333,1,-122.423640333,37.736690135
0,11.9,0.1,14,1,0.999869683690586,0.0161435942865155,0.0322829810257748,-0.999478768727025,12.0166666666667,1,-122.395831878,37.734263105
1,13.9,1.7,28,0,-0.996332862264732,-0.0855618347826131,0.170496135499166,-0.985358344857266,7.06666666666667,1,-122.466862334,37.756533999
0,12.6,0,17.3,0,-0.518400183114865,-0.855138146819843,0.886607543799825,0.46252250029295,21.9333333333333,1,-122.418030233,37.77347442
0,12,0.2,13.1,1,0.927510407402615,-0.373797330327324,-0.693401828275813,-0.72055111168033,14.3,1,-122.468896273,37.714256184
1,14.1,0.3,24.9,1,0.10951745983992,0.993984872113359,0.217717396626327,0.976011851980423,6.2,1,-122.397538907,37.779132223
1,14.4,0.1,23.4,1,-0.607549139651868,0.794282092778299,-0.965130804216682,0.26176808581655,5.68333333333333,1,-122.417618571,37.783777523
0,13.9,1.7,28,0,-0.993621155314094,-0.112769675499599,0.224100670508614,-0.97456600057543,13.3,1,-122.452947034,37.766374074
0,12.9,0.9,22.9,0,0.219136717542623,-0.975694162647622,-0.427620832256195,0.90395819804929,10.45,1,-122.406574848,37.732140823
1,12.8,1.6,22.5,0,-0.773425497200078,-0.63388721416417,0.980529067567391,-0.196373999438375,7.1,1,-122.434062387,37.762550825
1,11.5,0.4,13.1,1,0.885630140897852,0.464391272025273,0.82255781535095,-0.568681492933498,7.51666666666667,1,-122.409693262,37.781754328
0,12.8,0.4,16.6,0,0.109156029509488,-0.994024628076047,-0.217007563270853,0.976169922443448,20.5,1,-122.459625716,37.748941672
0,11.6,0.7,13.9,1,0.427818035163713,0.903864884144007,0.773379397575933,0.63394345757732,19.1333333333333,1,-122.415290835,37.713504275
1,12.7,0,16,0,-0.234930058512541,-0.972012277498229,0.456709802455135,0.889615735214588,6.25,1,-122.406699002,37.756833735
1,12.4,1.8,21,0,-0.312404001603368,-0.949949335376473,0.59353594738414,0.804807479564406,6.01666666666667,1,-122.41770675,37.78423574
1,12.4,1.8,21,0,-0.192379241257504,-0.981320654798006,0.377571446000714,0.925980455066374,4.35,1,-122.486878047,37.77999354
0,13.9,0,21.1,0,-0.975486557728811,0.220059027741182,-0.429329246936789,-0.903148048619211,9.28333333333333,1,-122.437071865,37.779867396
1,12.7,0.3,22,0,0.755996293465359,0.654575896490727,0.989713903077508,-0.143060791466723,7.33333333333333,1,-122.414143376,37.778240884
0,12.9,0,19.5,0,-0.955299864092573,-0.295638579459298,0.564846989555978,-0.825195660670576,12.5,1,-122.418030233,37.77347442
0,12.8,1,26,0,0.982975457716255,0.183736903009493,0.361217732670246,-0.932481500944961,9.08333333333333,1,-122.410951618,37.784141012
1,14.7,0,26.7,0,-0.465614520325112,0.884987637463041,-0.824126188622017,0.566406236924831,8.03333333333333,1,-122.408160793,37.780535387
1,12.9,1.8,25.4,0,-0.956855854857423,-0.290563027629241,0.556053868384276,-0.831146253949858,4.96666666666667,1,-122.419981512,37.768273653
0,13.1,0.6,28.3,0,0.66950882076185,-0.742804105348158,-0.994627801257412,0.103515877844153,22.4,1,-122.403491775,37.787963091
1,12.4,1.8,21,0,-0.170424477767437,-0.985370741080582,0.335862587911942,0.941910994755393,3.7,1,-122.41790141,37.785167215
0,13.9,0.1,25.9,1,0.112769675499599,-0.993621155314094,-0.224100670508613,0.974566000575431,28.3833333333333,1,-122.470432965,37.776941471
0,12.7,0,16,0,-0.328111094732667,-0.944639142484224,0.619893166335653,0.784686219026662,34.4166666666667,1,-122.411139801,37.785074597
0,12.8,1.6,22.5,0,-0.624618156844629,-0.780930315802901,0.975566508961804,0.219704316280036,10.6333333333333,1,-122.431497699,37.802376296
1,13.1,0.7,24.9,0,-0.0653305627085943,-0.997863676849788,0.130381991030127,0.991463835152357,5.56666666666667,1,-122.414711004,37.776230521
0,13.9,1.5,25.4,1,-0.50201397695336,0.864859507055031,-0.868343121285237,0.495963933886942,9.43333333333333,1,-122.414690031,37.758895989
1,12.8,1,26,0,0.960536785662542,0.278152985583603,0.534352349389826,-0.845261833221856,3.45,1,-122.415882538,37.783515641
0,12.9,0.9,22.9,0,0.231747903494158,-0.972775878209396,-0.450877540689431,0.892585818452125,12.7,1,-122.426864643,37.787862443
1,13.9,1.7,28,0,-0.998040403443198,-0.0625727823813119,0.124900329944816,-0.992169293810122,6.56666666666667,1,-122.416071735,37.784448842
0,13.2,0,16.5,0,0.794591265392857,-0.607144728183798,-0.964863795688333,-0.262750558077244,31.8666666666667,1,-122.403920882,37.78069905
0,13.9,0.1,26.3,1,-0.765950945348693,-0.642899019535295,0.984858223553614,-0.173361701361114,9.33333333333333,1,-122.42085915,37.774759822
1,13,0.8,24.4,0,-0.410453614412949,-0.9118814782719,0.748570097345849,0.663055660830692,4.48333333333333,1,-122.461210548,37.724949701
0,12.6,1.8,22.6,0,-0.889117012920126,-0.457679950769085,0.813862061402478,-0.581058125328017,15.4,1,-122.420482492,37.765002197
0,12.4,0,11.6,1,0.32391741819815,-0.946085358827545,-0.612907053652977,0.79015501237569,16.5166666666667,1,-122.400804277,37.771137788
0,13.7,0,20.1,0,0.79450295136759,0.607260290376531,0.964940185904987,-0.262469879463622,18.9166666666667,1,-122.417753194,37.769815079
0,14.2,0.7,23.3,1,-0.994514291214158,0.104600786664346,-0.208053954419871,-0.9781173508584,14.9166666666667,1,-122.432363264,37.727716814
0,12.6,0,17.3,0,-0.474216264272303,-0.880408390861662,0.835007956296814,0.550237869399242,27.5333333333333,1,-122.417753194,37.769815079
1,12.9,2.7,27.5,0,0.424726189499135,-0.905321856553538,-0.769027804808533,0.63921532790709,7.8,1,-122.406763716,37.73208267
1,14.9,0.5,32.8,0,-0.84708327474695,0.531460182557436,-0.90038206367673,-0.435100148712034,7.13333333333333,1,-122.46540341,37.750986309
0,12.4,0,11.6,1,0.214451215636556,-0.976734700986918,-0.418923887962104,0.908021352224007,10.35,1,-122.416113016,37.793013608
1,14.4,3.8,38.7,0,0.0346814626181127,0.999398417124356,0.0693211976881987,0.997594392301337,7.3,1,-122.415954992,37.737210611
0,12.7,0,16,0,-0.32756147046082,-0.944829869907564,0.618979723044455,0.78540696613909,15.4833333333333,1,-122.400239374,37.794575242
0,13.9,0,21.1,0,-0.980414655875193,0.19694441486147,-0.386174381445898,-0.922425794909747,9.81666666666667,1,-122.416071735,37.784448842
0,13.9,3.1,25.3,1,-0.777100193931737,0.629376905034858,-0.978177829917489,-0.207769422817487,18.45,1,-122.41787692,37.752271366
0,13,0,14.6,0,0.4067366430758,-0.913545457642601,-0.743144825477395,0.669130606358858,40.3333333333333,1,-122.418030233,37.77347442
0,12.5,0.1,10.9,1,0.0846198768722217,-0.996413306032256,-0.168632742540586,0.98567895287626,30.9166666666667,1,-122.420938646,37.769917552
1,13.1,0.7,24.9,0,0.073528301046737,-0.997293130902435,-0.146658539121674,0.989187177890361,10.2166666666667,1,-122.425732809,37.726708323
0,14.4,0.6,27.9,1,-0.831186689130489,0.555993424252747,-0.924268666965929,-0.381742624375409,11.8333333333333,1,-122.40785252,37.78549156
1,14.8,1.3,32.2,0,-0.637311916398583,0.770605944187018,-0.982232702155936,0.187667042432731,1.95,0,-122.426787185,37.756560609
1,11.6,0.2,15.3,1,0.950493136086881,0.310745552263786,0.590723028992511,-0.80687440349655,4.36666666666667,1,-122.423800671,37.761565673
1,14.4,1.9,40.4,0,-0.186524036008734,0.98245039772551,-0.366501226724296,0.930417567982025,8.9,1,-122.503066462,37.725044346
0,11.6,0.2,15.3,1,0.969248807916468,0.246082807917388,0.47703093644533,-0.878886503294988,10.25,1,-122.401696204,37.782452743
1,12.6,1.8,22.6,0,-0.872460471226319,-0.488684689905004,0.852716149671214,-0.522374547704901,6.2,1,-122.420482492,37.765002197
1,12.4,1.8,21,0,-0.188809794782754,-0.982013676785662,0.370827601575517,0.928701722788189,5.83333333333333,1,-122.403412496,37.763445168
1,12.7,0.3,22,0,0.733779272928641,0.67938794412347,0.997041583350808,-0.0768640427593706,13.95,1,-122.411767397,37.709662478
1,13.9,1.7,28,0,-0.992616884376845,-0.121291882869403,0.240792741748056,-0.97057655829999,7.03333333333333,1,-122.407405172,37.774637714
1,14,0.6,24.3,0,0.0696839286548334,0.997569120455935,0.139029070836233,0.990288300174456,18.9333333333333,1,-122.446974166,37.78818646
0,12.8,1,26,0,0.944089020392784,0.329690645262787,0.62251463663762,-0.782608156852414,11.6,1,-122.424858423,37.786196428
0,13.9,1.3,21.2,1,-0.964422967759725,-0.264364027918937,0.509917480748993,-0.860223321484951,25.2333333333333,1,-122.420032091,37.769045446
1,12.8,1,25.8,0,0.999725846272825,-0.0234143608514865,-0.0468158834343793,-0.998903535411833,7.35,1,-122.423488531,37.758364549
0,12.9,2.7,27.5,0,0.447173769398161,-0.894447102942505,-0.79994656510013,0.60007123992448,13.7666666666667,1,-122.39404894,37.74616295
0,14.6,1.5,32.2,0,-0.4692789223321,0.883049994651958,-0.828793499711275,0.559554586109645,9.76666666666667,1,-122.395556243,37.717712712
0,13.9,0.1,24.5,1,-0.519829767527318,-0.854269871172157,0.888149817074029,0.459554025584989,24.4166666666667,1,-122.389611483,37.771997938
0,13.8,0.4,23,0,0.283317996276899,0.959026023101377,0.54341866248497,0.839461825971286,30.9,1,-122.408160793,37.780535387
0,14.4,3.8,38.7,0,-0.0685231573678938,0.997649526088363,-0.136724190948315,0.99060915380867,7.83333333333333,1,-122.419121301,37.74677514
0,14.6,1.5,32.2,0,-0.388453942374034,0.921468140878496,-0.715895864192646,0.698207069308142,31.95,1,-122.37993438,37.731282904
1,13.9,3.1,25.3,1,-0.615374905837268,0.788234562339012,-0.970119539154099,0.242627450531548,6.95,1,-122.436046174,37.799842953
0,14.4,3.8,38.7,0,0.0361349914995826,0.999346917936572,0.0722227847695442,0.99738852477865,14.5666666666667,1,-122.418043167,37.777511711
0,14.2,0.7,23.3,1,-0.995969636398353,0.0896910439928796,-0.178659112947554,-0.983911033254935,9.05,1,-122.414053765,37.782794446
0,14.6,0,25.2,0,-0.920334277215231,0.391132737293517,-0.719945730144487,-0.694030363634561,19.2333333333333,1,-122.481515723,37.780225819
1,12.4,1.8,21,0,-0.234930058512541,-0.972012277498229,0.456709802455135,0.889615735214588,4.53333333333333,1,-122.415250649,37.7647053
0,13,1.2,25.9,0,0.902804320947154,-0.430051576068672,-0.776504842209861,-0.630111283841703,14.7,1,-122.439336654,37.799425312
0,12.4,0.4,13.1,1,-0.451591413750165,-0.892224856763769,0.805842168897977,0.592130390054255,11,1,-122.439480381,37.783308488
1,13.1,0.6,28.3,0,0.711055188410454,-0.703136202335346,-0.999937289659542,-0.0111989619308534,6.51666666666667,1,-122.44609113,37.711592021
0,13.6,0.6,23.2,0,0.396947658185655,0.917841248071214,0.728669868016135,0.684865113321849,21.5666666666667,1,-122.413865604,37.781863339
1,12.9,0.9,22.9,0,0.298416179416341,-0.954435845860032,-0.569638197239109,0.821895567725108,6.55,1,-122.468292594,37.777039012
0,13,1.2,25.9,0,0.908690419944208,-0.417470622561181,-0.758703110658978,-0.651436558596761,1.93333333333333,0,-122.420482492,37.765002197
0,12.7,0,16,0,-0.256570534858119,-0.966525509566415,0.495963933886942,0.868343121285238,12.7666666666667,1,-122.413865604,37.781863339
1,12.4,1.8,21,0,-0.343523105228831,-0.939144225438213,0.645235481160521,0.763983752347883,5.83333333333333,1,-122.390319484,37.788134502
0,14,0,21.6,1,0.992546151641322,0.121869343405148,0.241921895599668,-0.970295726275996,14.9,1,-122.418698426,37.765109955
1,13,1.2,25.9,0,0.916566410244608,-0.399882502256992,-0.733037739226645,-0.680187968777374,5.55,1,-122.408667084,37.785388249
1,12.9,1.1,24.9,0,0.941715438431921,-0.336410512646342,-0.633605946819714,-0.773655933962051,5.71666666666667,1,-122.409283403,37.779657752
0,13.6,0.6,23.2,0,0.49785718289087,0.86725903018877,0.863542275212899,0.504276450887933,13.65,1,-122.392981539,37.719113642
0,14.1,0.8,31,0,-0.969498844593163,0.245095879876675,-0.475240344709962,-0.879856019334957,17.2,1,-122.441019562,37.716459545
1,12.7,0.9,21.7,0,0.884953774679508,0.465678877210992,0.824208560352766,-0.566286366639019,7.45,1,-122.391373532,37.772830995
0,12.4,0,12.4,1,0.421431545888042,-0.906860216422804,-0.764359005822853,0.64479090426083,31.0166666666667,1,-122.407131716,37.79036847
0,11.7,0.6,12.4,1,0.131679702081842,0.99129231615081,0.261066153733516,0.965320912119275,10.5666666666667,1,-122.418138569,37.777970663
0,12.4,0,11.6,1,0.162680217336074,-0.986678846883568,-0.321026258503852,0.947070293774975,16.2,1,-122.472659493,37.761890608
0,13.9,1.7,28,0,-0.997639549247016,-0.0686682588843739,0.137012341681968,-0.990569340443577,34.1333333333333,1,-122.393444733,37.786472338
0,14.6,0,25.2,0,-0.801166781430881,0.598441131884903,-0.958902311016161,-0.283736423336633,26.9666666666667,1,-122.39404894,37.74616295
1,12.4,0.1,14,1,0.669994841479073,-0.742365753784098,-0.994762451052138,0.102213824782864,5.85,1,-122.436805493,37.72716839
0,12.6,1.8,22.6,0,-0.855251223843645,-0.518213608576567,0.886405645895081,-0.462909311772105,19.2833333333333,1,-122.395645467,37.786378937
0,13.9,0,21.1,0,-0.924268666965929,0.381742624375408,-0.705665493111067,-0.708545137469953,31.5,1,-122.388672812,37.727044147
0,13.9,1.5,25.4,1,-0.497100167139757,0.867693162258195,-0.862660831969145,0.505782847659252,9.55,1,-122.39992796,37.711814438
1,13,0.8,24.4,0,-0.56724499329455,-0.823549098464849,0.934308205672852,0.356466235164533,5.08333333333333,1,-122.485945328,37.78197462
0,13.9,0,21.1,0,-0.947373364453063,0.320130767538647,-0.606566724616059,-0.795032583350234,24.6,1,-122.394243493,37.72547565
0,13.1,0,15.6,0,0.74397148672919,-0.668211363966491,-0.994260403798981,-0.106987146132082,26.4833333333333,1,-122.481423962,37.719056438
1,10.9,3.3,21.7,0,0.206559967664712,0.978433942460273,0.404210567033301,0.914665959516706,6.88333333333333,1,-122.441678193,37.777373285
1,13.1,0.6,28.3,0,0.682423728958952,-0.730956807310637,-0.997644540305709,0.0685957083075184,7.31666666666667,1,-122.391797156,37.731643546
0,14.6,1.5,32.2,0,-0.480861249094694,0.876796703414817,-0.843235116012317,0.537544918238182,20.7833333333333,1,-122.463101995,37.764177828
0,14.2,0.7,23.3,1,-0.999367771299908,0.0355535889475981,-0.0710622218965484,-0.99747188462589,9.76666666666667,1,-122.450521795,37.768592728
0,12.8,1.6,22.5,0,-0.638599945371645,-0.769538894255081,0.982854991665301,0.184380219542664,19.7,1,-122.402563397,37.764781035
0,12.4,1.8,21,0,-0.366230563722528,-0.930524139501754,0.681572760334295,0.731750348390959,9.83333333333333,1,-122.420985382,37.750476972
1,13.9,0.1,25.9,1,0.290284677254463,-0.956940335732209,-0.555570233019603,0.831469612302545,7.91666666666667,1,-122.441300064,37.775504688
